,mean,sem,ci_low,ci_high
MSE,0.9346505309704487,0.24554827431216308,0.4459350054356391,1.407541974117871
MUE,1.0778630556278312,0.18530075563703707,0.7320720359623735,1.4605779587330523
R,0.7336571110728809,0.16188358372934367,0.34469066798529363,0.9446695876678398
R**2,0.564459051308861,0.2023584960103583,0.12254105968598311,0.8924006298645265
RMSE,1.2238664320399892,0.20300481636003082,0.8588013392588543,1.6672808114370772
Tau,0.4666272727272727,0.17813290585616215,0.05454545454545454,0.7818181818181819
intercept,-0.4710041577803072,0.6279197025188574,-1.7683477140387946,0.6357152777848039
slope,0.5859758996736165,0.16595583750520437,0.24580044264525516,0.8877587009516823
