,mean,sem,ci_low,ci_high
MSE,-1.7259342661703743,0.3971724528457043,-2.506520900876457,-0.9550234011827288
MUE,1.9926390409955788,0.3262363207121575,1.375894842760283,2.6499990581155393
R,0.8274431093165731,0.05633140141035664,0.700960522701029,0.9219301287538548
R**2,0.6878353259403335,0.0908271665000421,0.49134565438529987,0.8499551623040993
RMSE,2.426792129488325,0.33443080913506457,1.7533753778171137,3.058547928832371
Tau,0.6338760233918128,0.12410140857434476,0.34502923976608185,0.8245614035087718
intercept,-0.6578728175359105,0.9000021516795212,-1.6122143907154252,2.152233288513414
slope,1.4044354585327563,0.29455299136287,0.9864540194246334,2.2886676825114556
