,mean,sem,ci_low,ci_high
MSE,0.37064985694214586,0.3246088200029291,-0.2699239117515648,0.9984883330334019
MUE,1.251869312738865,0.17536807493983136,0.9108862982242938,1.598018340051531
R,0.6927006897908666,0.13851249608720168,0.35334189348346456,0.8745392590133433
R**2,0.4990199572090495,0.1591959163024423,0.1275441509337603,0.7648189155556075
RMSE,1.457070470932836,0.16656263312116618,1.121326214167755,1.774217084227379
Tau,0.37290912280701743,0.17520517074825992,-0.005847953216374269,0.6725146198830408
intercept,0.36671433034006573,0.3609481348005246,-0.33500764329462823,1.0734567553557457
slope,0.934506743602723,0.2090307141542125,0.5806040221924573,1.3016809855381155
