,mean,sem,ci_low,ci_high
MSE,-0.565679768700263,0.37932857242500895,-1.3235661232262894,0.1624775813176006
MUE,1.3854441959682546,0.24534191628760177,0.933396796038449,1.892394833985464
R,0.5104732750465493,0.17062883439424723,0.11853869108293148,0.7830838932328161
R**2,0.28969716366348947,0.157073926551223,0.017528444713656968,0.6132203838406646
RMSE,1.7263674289816853,0.28460665459575846,1.1749866887449614,2.28981514680251
Tau,0.27337871345029235,0.16894266762373988,-0.08771929824561403,0.5789473684210525
intercept,-0.6765880047472917,0.3807848397092984,-1.4275012300315737,0.05302970479127156
slope,0.6229916132202843,0.2484647082208898,0.15690595149207182,1.0894734631492224
