,mean,sem,ci_low,ci_high
MSE,-0.27491149409072974,0.2822586704563261,-0.8383195733765161,0.26424685787701485
MUE,0.8383348966095416,0.17740481737906177,0.5094244237023147,1.2018436111860462
R,0.9123296270856341,0.2319924924896059,-0.1152974762668928,0.9891057138203833
R**2,0.886165865029752,0.146116017195019,0.2886917998506591,0.9783301131121299
RMSE,1.0363430984467465,0.18717160238141078,0.6651901698792329,1.3979838269529565
Tau,0.2309123076923076,0.22338774229581404,-0.25641025641025633,0.6153846153846153
intercept,-0.12217574020917549,0.453125943566912,-0.5938592027085814,1.1580942072387534
slope,1.362456949100035,0.5850198715324786,-0.5274923996645693,1.6589670435315864
