,mean,sem,ci_low,ci_high
MSE,-0.7963501354560815,0.21785842111056528,-1.2458317577921751,-0.39141390184661135
MUE,0.8718792203487428,0.19443674318519574,0.5250157373211908,1.281100862763219
R,0.712200637705981,0.15742294715290311,0.32661547806784597,0.9262725285372824
R**2,0.5320117326391114,0.1974794443539034,0.10714449872296386,0.8579807971228506
RMSE,1.0948982581029756,0.23554921033589266,0.6582453593334007,1.5693049364868312
Tau,0.5004623076923076,0.16998428770468588,0.12820512820512817,0.7948717948717947
intercept,-1.6646893006653172,0.5868632139946333,-2.8569129274270075,-0.5682577202933334
slope,0.6346935726265235,0.20488723628744127,0.21856118899276106,1.0213372030899344
