,mean,sem,ci_low,ci_high
MSE,0.9941002951137691,0.24214320217360089,0.5161340193052661,1.463897945255169
MUE,1.2017462195767883,0.1859561816083572,0.8448661928684985,1.571110521621227
R,0.5182722672106572,0.19003549565929176,0.07631974768246429,0.8108937431165923
R**2,0.30471963257014756,0.1768428035377222,0.00957027310301385,0.657548662625638
RMSE,1.4380385120199315,0.17713549418722777,1.0803448390339243,1.7738364896068757
Tau,0.3228845614035088,0.1586112398234257,-0.005847953216374269,0.6140350877192983
intercept,-1.774858180606402,0.5444055684280225,-2.91195687202793,-0.7377253537764661
slope,0.3191362687696629,0.12303297914098593,0.048499667168168725,0.5389089075266453
