,mean,sem,ci_low,ci_high
MSE,1.3664303506695175,0.3033743140840194,0.7418538950105619,1.9320595406854055
MUE,1.767343546597384,0.2088908043701732,1.3648468558719942,2.183680724192574
R,0.5738695184159677,0.15624554759855402,0.2362014158483719,0.8322852197551677
R**2,0.35373889531134656,0.1706885608066217,0.055791108848775514,0.6926986870229077
RMSE,2.0544976837587403,0.20744049446519824,1.6439326549784927,2.4571670471922933
Tau,0.4216915076923076,0.11143745987974042,0.1876923076923077,0.6246153846153847
intercept,-0.8323595048421726,0.6841299234973112,-2.134256570761894,0.4794188297289881
slope,0.42354805295390363,0.14774708874541262,0.1428957318727775,0.7069909543615234
