               Atom 1               Atom 2               Atom 3               Atom 4     Height  Periodic.      Phase  EEL Scale  VDW Scale
       17   C6 (  c3)       14   C5 (  c3)       12   C4 (  c3)      108   O1 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
        8   C3 (  c3)        4   C2 (  c3)        1   C1 (  c3)       16   O5 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
M       8   C3 (  c3)       12   C4 (  c3)       14   C5 (  c3)       16   O5 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
        8   C3 (  c3)       12   C4 (  c3)       14   C5 (  c3)       17   C6 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M       8   C3 (  c3)       12   C4 (  c3)       14   C5 (  c3)       17   C6 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M       8   C3 (  c3)       12   C4 (  c3)       14   C5 (  c3)       17   C6 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
        8   C3 (  c3)       12   C4 (  c3)      108   O1 (  os)      106   C1 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M       8   C3 (  c3)       12   C4 (  c3)      108   O1 (  os)      106   C1 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
        6   O2 (  oh)        4   C2 (  c3)        1   C1 (  c3)       16   O5 (  os)     1.1750     2.0000     0.0000     1.2000     2.0000
M      16   O5 (  os)        1   C1 (  c3)        4   C2 (  c3)        6   O2 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
        6   O2 (  oh)        4   C2 (  c3)        8   C3 (  c3)       10   O3 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M       6   O2 (  oh)        4   C2 (  c3)        8   C3 (  c3)       10   O3 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
        6   O2 (  oh)        4   C2 (  c3)        8   C3 (  c3)       12   C4 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
        4   C2 (  c3)        1   C1 (  c3)        3   O1 (  os)       33   C4 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M       4   C2 (  c3)        1   C1 (  c3)        3   O1 (  os)       33   C4 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
        4   C2 (  c3)        1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M       4   C2 (  c3)        1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
M       4   C2 (  c3)        8   C3 (  c3)       12   C4 (  c3)       14   C5 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M       4   C2 (  c3)        8   C3 (  c3)       12   C4 (  c3)       14   C5 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M       4   C2 (  c3)        8   C3 (  c3)       12   C4 (  c3)       14   C5 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
        4   C2 (  c3)        8   C3 (  c3)       12   C4 (  c3)      108   O1 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
        3   O1 (  os)        1   C1 (  c3)        4   C2 (  c3)        6   O2 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M       3   O1 (  os)        1   C1 (  c3)        4   C2 (  c3)        6   O2 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
        3   O1 (  os)        1   C1 (  c3)        4   C2 (  c3)        8   C3 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
        3   O1 (  os)        1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)     1.3500     1.0000   180.0001     1.2000     2.0000
M       3   O1 (  os)        1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)     0.8500     2.0000   180.0001     1.2000     2.0000
M       3   O1 (  os)        1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)     0.1000     3.0000     0.0000     1.2000     2.0000
        3   O1 (  os)       33   C4 (  c3)       29   C3 (  c3)       25   C2 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
        3   O1 (  os)       33   C4 (  c3)       29   C3 (  c3)       31   O3 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M       3   O1 (  os)       33   C4 (  c3)       29   C3 (  c3)       31   O3 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
        3   O1 (  os)       33   C4 (  c3)       35   C5 (  c3)       37   O5 (  os)     1.1750     2.0000     0.0000     1.2000     2.0000
M       3   O1 (  os)       33   C4 (  c3)       35   C5 (  c3)       37   O5 (  os)     0.1440     3.0000     0.0000     1.2000     2.0000
        3   O1 (  os)       33   C4 (  c3)       35   C5 (  c3)       38   C6 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
        1   C1 (  c3)        3   O1 (  os)       33   C4 (  c3)       29   C3 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M       1   C1 (  c3)        3   O1 (  os)       33   C4 (  c3)       29   C3 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
        1   C1 (  c3)        3   O1 (  os)       33   C4 (  c3)       35   C5 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M       1   C1 (  c3)        3   O1 (  os)       33   C4 (  c3)       35   C5 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
        1   C1 (  c3)        4   C2 (  c3)        8   C3 (  c3)       10   O3 (  oh)     0.1556     3.0000     0.0000     1.2000     2.0000
        1   C1 (  c3)        4   C2 (  c3)        8   C3 (  c3)       12   C4 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M       1   C1 (  c3)        4   C2 (  c3)        8   C3 (  c3)       12   C4 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M       1   C1 (  c3)        4   C2 (  c3)        8   C3 (  c3)       12   C4 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
M       1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)       12   C4 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M       1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)       12   C4 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
        1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)       17   C6 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M       1   C1 (  c3)       16   O5 (  os)       14   C5 (  c3)       17   C6 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       37   O5 (  os)       22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)     1.3500     1.0000   180.0001     1.2000     2.0000
M      37   O5 (  os)       22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)     0.8500     2.0000   180.0001     1.2000     2.0000
M      37   O5 (  os)       22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)     0.1000     3.0000     0.0000     1.2000     2.0000
       37   O5 (  os)       35   C5 (  c3)       38   C6 (  c3)       41   O6 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      37   O5 (  os)       35   C5 (  c3)       38   C6 (  c3)       41   O6 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       33   C4 (  c3)       35   C5 (  c3)       38   C6 (  c3)       41   O6 (  oh)     0.1556     3.0000     0.0000     1.2000     2.0000
       31   O3 (  oh)       29   C3 (  c3)       33   C4 (  c3)       35   C5 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       29   C3 (  c3)       25   C2 (  c3)       22   C1 (  c3)       37   O5 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
M      29   C3 (  c3)       33   C4 (  c3)       35   C5 (  c3)       37   O5 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
       29   C3 (  c3)       33   C4 (  c3)       35   C5 (  c3)       38   C6 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M      29   C3 (  c3)       33   C4 (  c3)       35   C5 (  c3)       38   C6 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M      29   C3 (  c3)       33   C4 (  c3)       35   C5 (  c3)       38   C6 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
       27   O2 (  oh)       25   C2 (  c3)       22   C1 (  c3)       37   O5 (  os)     1.1750     2.0000     0.0000     1.2000     2.0000
M      27   O2 (  oh)       25   C2 (  c3)       22   C1 (  c3)       37   O5 (  os)     0.1440     3.0000     0.0000     1.2000     2.0000
       27   O2 (  oh)       25   C2 (  c3)       29   C3 (  c3)       31   O3 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      27   O2 (  oh)       25   C2 (  c3)       29   C3 (  c3)       31   O3 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       27   O2 (  oh)       25   C2 (  c3)       29   C3 (  c3)       33   C4 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       25   C2 (  c3)       22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      25   C2 (  c3)       22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       25   C2 (  c3)       22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      25   C2 (  c3)       22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
M      25   C2 (  c3)       29   C3 (  c3)       33   C4 (  c3)       35   C5 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M      25   C2 (  c3)       29   C3 (  c3)       33   C4 (  c3)       35   C5 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M      25   C2 (  c3)       29   C3 (  c3)       33   C4 (  c3)       35   C5 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
       24   O1 (  os)       22   C1 (  c3)       25   C2 (  c3)       27   O2 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      24   O1 (  os)       22   C1 (  c3)       25   C2 (  c3)       27   O2 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       24   O1 (  os)       22   C1 (  c3)       25   C2 (  c3)       29   C3 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       24   O1 (  os)       22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)     1.3500     1.0000   180.0001     1.2000     2.0000
M      24   O1 (  os)       22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)     0.8500     2.0000   180.0001     1.2000     2.0000
M      24   O1 (  os)       22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)     0.1000     3.0000     0.0000     1.2000     2.0000
       24   O1 (  os)       54   C4 (  c3)       50   C3 (  c3)       46   C2 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       24   O1 (  os)       54   C4 (  c3)       50   C3 (  c3)       52   O3 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      24   O1 (  os)       54   C4 (  c3)       50   C3 (  c3)       52   O3 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       24   O1 (  os)       54   C4 (  c3)       56   C5 (  c3)       58   O5 (  os)     1.1750     2.0000     0.0000     1.2000     2.0000
M      24   O1 (  os)       54   C4 (  c3)       56   C5 (  c3)       58   O5 (  os)     0.1440     3.0000     0.0000     1.2000     2.0000
       24   O1 (  os)       54   C4 (  c3)       56   C5 (  c3)       59   C6 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)       50   C3 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)       50   C3 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)       56   C5 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      22   C1 (  c3)       24   O1 (  os)       54   C4 (  c3)       56   C5 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       22   C1 (  c3)       25   C2 (  c3)       29   C3 (  c3)       31   O3 (  oh)     0.1556     3.0000     0.0000     1.2000     2.0000
       22   C1 (  c3)       25   C2 (  c3)       29   C3 (  c3)       33   C4 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M      22   C1 (  c3)       25   C2 (  c3)       29   C3 (  c3)       33   C4 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M      22   C1 (  c3)       25   C2 (  c3)       29   C3 (  c3)       33   C4 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
M      22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)       33   C4 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)       33   C4 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)       38   C6 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      22   C1 (  c3)       37   O5 (  os)       35   C5 (  c3)       38   C6 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       58   O5 (  os)       43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)     1.3500     1.0000   180.0001     1.2000     2.0000
M      58   O5 (  os)       43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)     0.8500     2.0000   180.0001     1.2000     2.0000
M      58   O5 (  os)       43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)     0.1000     3.0000     0.0000     1.2000     2.0000
       58   O5 (  os)       56   C5 (  c3)       59   C6 (  c3)       62   O6 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      58   O5 (  os)       56   C5 (  c3)       59   C6 (  c3)       62   O6 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       54   C4 (  c3)       56   C5 (  c3)       59   C6 (  c3)       62   O6 (  oh)     0.1556     3.0000     0.0000     1.2000     2.0000
       52   O3 (  oh)       50   C3 (  c3)       54   C4 (  c3)       56   C5 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       50   C3 (  c3)       46   C2 (  c3)       43   C1 (  c3)       58   O5 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
M      50   C3 (  c3)       54   C4 (  c3)       56   C5 (  c3)       58   O5 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
       50   C3 (  c3)       54   C4 (  c3)       56   C5 (  c3)       59   C6 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M      50   C3 (  c3)       54   C4 (  c3)       56   C5 (  c3)       59   C6 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M      50   C3 (  c3)       54   C4 (  c3)       56   C5 (  c3)       59   C6 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
       48   O2 (  oh)       46   C2 (  c3)       43   C1 (  c3)       58   O5 (  os)     1.1750     2.0000     0.0000     1.2000     2.0000
M      48   O2 (  oh)       46   C2 (  c3)       43   C1 (  c3)       58   O5 (  os)     0.1440     3.0000     0.0000     1.2000     2.0000
       48   O2 (  oh)       46   C2 (  c3)       50   C3 (  c3)       52   O3 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      48   O2 (  oh)       46   C2 (  c3)       50   C3 (  c3)       52   O3 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       48   O2 (  oh)       46   C2 (  c3)       50   C3 (  c3)       54   C4 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       46   C2 (  c3)       43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      46   C2 (  c3)       43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       46   C2 (  c3)       43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      46   C2 (  c3)       43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
M      46   C2 (  c3)       50   C3 (  c3)       54   C4 (  c3)       56   C5 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M      46   C2 (  c3)       50   C3 (  c3)       54   C4 (  c3)       56   C5 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M      46   C2 (  c3)       50   C3 (  c3)       54   C4 (  c3)       56   C5 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
       45   O1 (  os)       43   C1 (  c3)       46   C2 (  c3)       48   O2 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      45   O1 (  os)       43   C1 (  c3)       46   C2 (  c3)       48   O2 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       45   O1 (  os)       43   C1 (  c3)       46   C2 (  c3)       50   C3 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       45   O1 (  os)       43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)     1.3500     1.0000   180.0001     1.2000     2.0000
M      45   O1 (  os)       43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)     0.8500     2.0000   180.0001     1.2000     2.0000
M      45   O1 (  os)       43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)     0.1000     3.0000     0.0000     1.2000     2.0000
       45   O1 (  os)       75   C4 (  c3)       71   C3 (  c3)       67   C2 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       45   O1 (  os)       75   C4 (  c3)       71   C3 (  c3)       73   O3 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      45   O1 (  os)       75   C4 (  c3)       71   C3 (  c3)       73   O3 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       45   O1 (  os)       75   C4 (  c3)       77   C5 (  c3)       79   O5 (  os)     1.1750     2.0000     0.0000     1.2000     2.0000
M      45   O1 (  os)       75   C4 (  c3)       77   C5 (  c3)       79   O5 (  os)     0.1440     3.0000     0.0000     1.2000     2.0000
       45   O1 (  os)       75   C4 (  c3)       77   C5 (  c3)       80   C6 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)       71   C3 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)       71   C3 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)       77   C5 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      43   C1 (  c3)       45   O1 (  os)       75   C4 (  c3)       77   C5 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       43   C1 (  c3)       46   C2 (  c3)       50   C3 (  c3)       52   O3 (  oh)     0.1556     3.0000     0.0000     1.2000     2.0000
       43   C1 (  c3)       46   C2 (  c3)       50   C3 (  c3)       54   C4 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M      43   C1 (  c3)       46   C2 (  c3)       50   C3 (  c3)       54   C4 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M      43   C1 (  c3)       46   C2 (  c3)       50   C3 (  c3)       54   C4 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
M      43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)       54   C4 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)       54   C4 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)       59   C6 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      43   C1 (  c3)       58   O5 (  os)       56   C5 (  c3)       59   C6 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       79   O5 (  os)       64   C1 (  c3)       66   O1 (  os)       96   C4 (  c3)     1.3500     1.0000   180.0001     1.2000     2.0000
M      79   O5 (  os)       64   C1 (  c3)       66   O1 (  os)       96   C4 (  c3)     0.8500     2.0000   180.0001     1.2000     2.0000
M      79   O5 (  os)       64   C1 (  c3)       66   O1 (  os)       96   C4 (  c3)     0.1000     3.0000     0.0000     1.2000     2.0000
       79   O5 (  os)       77   C5 (  c3)       80   C6 (  c3)       83   O6 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      79   O5 (  os)       77   C5 (  c3)       80   C6 (  c3)       83   O6 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       75   C4 (  c3)       77   C5 (  c3)       80   C6 (  c3)       83   O6 (  oh)     0.1556     3.0000     0.0000     1.2000     2.0000
       73   O3 (  oh)       71   C3 (  c3)       75   C4 (  c3)       77   C5 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       71   C3 (  c3)       67   C2 (  c3)       64   C1 (  c3)       79   O5 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
M      71   C3 (  c3)       75   C4 (  c3)       77   C5 (  c3)       79   O5 (  os)     0.1556     3.0000     0.0000     1.2000     2.0000
       71   C3 (  c3)       75   C4 (  c3)       77   C5 (  c3)       80   C6 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M      71   C3 (  c3)       75   C4 (  c3)       77   C5 (  c3)       80   C6 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M      71   C3 (  c3)       75   C4 (  c3)       77   C5 (  c3)       80   C6 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
       69   O2 (  oh)       67   C2 (  c3)       64   C1 (  c3)       79   O5 (  os)     1.1750     2.0000     0.0000     1.2000     2.0000
M      69   O2 (  oh)       67   C2 (  c3)       64   C1 (  c3)       79   O5 (  os)     0.1440     3.0000     0.0000     1.2000     2.0000
       69   O2 (  oh)       67   C2 (  c3)       71   C3 (  c3)       73   O3 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      69   O2 (  oh)       67   C2 (  c3)       71   C3 (  c3)       73   O3 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       69   O2 (  oh)       67   C2 (  c3)       71   C3 (  c3)       75   C4 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       67   C2 (  c3)       64   C1 (  c3)       66   O1 (  os)       96   C4 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      67   C2 (  c3)       64   C1 (  c3)       66   O1 (  os)       96   C4 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       67   C2 (  c3)       64   C1 (  c3)       79   O5 (  os)       77   C5 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      67   C2 (  c3)       64   C1 (  c3)       79   O5 (  os)       77   C5 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
M      67   C2 (  c3)       71   C3 (  c3)       75   C4 (  c3)       77   C5 (  c3)     0.2000     1.0000   180.0001     1.2000     2.0000
M      67   C2 (  c3)       71   C3 (  c3)       75   C4 (  c3)       77   C5 (  c3)     0.2500     2.0000   180.0001     1.2000     2.0000
M      67   C2 (  c3)       71   C3 (  c3)       75   C4 (  c3)       77   C5 (  c3)     0.1800     3.0000     0.0000     1.2000     2.0000
       66   O1 (  os)       64   C1 (  c3)       67   C2 (  c3)       69   O2 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      66   O1 (  os)       64   C1 (  c3)       67   C2 (  c3)       69   O2 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       66   O1 (  os)       64   C1 (  c3)       67   C2 (  c3)       71   C3 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       66   O1 (  os)       64   C1 (  c3)       79   O5 (  os)       77   C5 (  c3)     1.3500     1.0000   180.0001     1.2000     2.0000
M      66   O1 (  os)       64   C1 (  c3)       79   O5 (  os)       77   C5 (  c3)     0.8500     2.0000   180.0001     1.2000     2.0000
M      66   O1 (  os)       64   C1 (  c3)       79   O5 (  os)       77   C5 (  c3)     0.1000     3.0000     0.0000     1.2000     2.0000
       66   O1 (  os)       96   C4 (  c3)       92   C3 (  c3)       88   C2 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       66   O1 (  os)       96   C4 (  c3)       92   C3 (  c3)       94   O3 (  oh)     1.1750     2.0000     0.0000     1.2000     2.0000
M      66   O1 (  os)       96   C4 (  c3)       92   C3 (  c3)       94   O3 (  oh)     0.1440     3.0000     0.0000     1.2000     2.0000
       66   O1 (  os)       96   C4 (  c3)       98   C5 (  c3)      100   O5 (  os)     1.1750     2.0000     0.0000     1.2000     2.0000
M      66   O1 (  os)       96   C4 (  c3)       98   C5 (  c3)      100   O5 (  os)     0.1440     3.0000     0.0000     1.2000     2.0000
       66   O1 (  os)       96   C4 (  c3)       98   C5 (  c3)      101   C6 (  c3)     0.1556     3.0000     0.0000     1.2000     2.0000
       64   C1 (  c3)       66   O1 (  os)       96   C4 (  c3)       92   C3 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
M      64   C1 (  c3)       66   O1 (  os)       96   C4 (  c3)       92   C3 (  c3)     0.3830     3.0000     0.0000     1.2000     2.0000
       64   C1 (  c3)       66   O1 (  os)       96   C4 (  c3)       98   C5 (  c3)     0.1000     2.0000   180.0001     1.2000     2.0000
