,mean,sem,ci_low,ci_high
MSE,-1.1908624245363366,0.24187423052759158,-1.6466360146561345,-0.6972100752688094
MUE,1.308475760180155,0.18930087020274003,0.944754464947615,1.687015685836418
R,0.928373034217646,0.041202989941166134,0.8263324353840653,0.9825672084653707
R**2,0.8635741770425707,0.07422032903461098,0.6828252937677605,0.9654383191514313
RMSE,1.4623627079668915,0.19072129542491764,1.099584264281291,1.8470233044912454
Tau,0.7374582051282048,0.09477953533131497,0.5128205128205127,0.8974358974358972
intercept,-1.153570208074066,0.3213966722152362,-1.7211342310579252,-0.4462023900623189
slope,1.0037988925570978,0.1328545143311493,0.7759746025422508,1.305936508397404
