,Delta G,Delta H,G_SEM,H_SEM,System,Type
47,-1.5484044999999993,-0.24823401727553573,0.40765207148334226,0.4970817979540711,b-cbu-s,cyclic_alcohols
48,-2.7793057999999986,1.9102897752272838,0.3438252012422155,0.6371381041977487,b-chp-s,cyclic_alcohols
49,-2.840631300000001,1.737437166430027,0.3531328212006921,0.9290763640374395,b-chp-p,cyclic_alcohols
50,-2.9569160000000023,3.432862707893946,0.3469092460302694,0.2994124407204,b-coc-s,cyclic_alcohols
51,-3.4659734999999996,-0.9713400046057359,0.35409598276978516,0.9557167567858124,b-coc-p,cyclic_alcohols
52,-2.155046999999999,3.488477798167878,0.35931016127332105,0.8695063184064229,b-cpe-s,cyclic_alcohols
53,-1.5933610000000007,3.9358920979975665,0.3498558458362673,0.4865150377648694,b-cpe-p,cyclic_alcohols
54,-1.4957267000000014,3.0714625221698952,0.35700351947028475,0.6040707560034505,b-ham-s,aliphatic_ammoniums
55,-0.694051400000002,-0.2232717545120977,0.38473615818370904,1.362758486765694,b-ham-p,aliphatic_ammoniums
56,-3.330453600000001,1.9292992694900022,0.35246946672290635,0.3176835883148319,b-hep-s,aliphatic_carboxylates
57,-1.8914390999999986,1.7410500019650499,0.35809952901869335,0.2816232237608088,b-hep-p,aliphatic_carboxylates
58,-1.6630038999999988,-0.6221745079892571,0.38133020936989764,0.8967032996917509,b-hex-p,aliphatic_carboxylates
59,-2.233586999999999,2.1349910381431982,0.34478045798545487,0.3625443095699138,b-hex-s,aliphatic_carboxylates
60,-2.5151460000000005,3.30097136024051,0.35117163913573657,0.423029594873283,b-m4c-s,cyclic_alcohols
61,-2.1678026999999984,1.474482494926633,0.3494745882740117,0.8688217411500521,b-m4c-p,cyclic_alcohols
62,-2.948236799999999,2.764761498947337,0.3639313678273968,0.7598964351754668,b-m4t-p,cyclic_alcohols
63,-3.119358900000001,2.26462617521247,0.34992308367132624,0.5950237328278843,b-m4t-s,cyclic_alcohols
64,-2.7309702999999983,2.32881351191827,0.3461236517708809,0.7865834833856308,b-mch-s,cyclic_alcohols
65,-1.374944000000002,3.274991271773615,0.351311057273693,0.485258608511193,b-mha-s,aliphatic_ammoniums
66,-1.0082914,1.1244316513839294,0.35774593268787835,0.9960479564611372,b-mha-p,aliphatic_ammoniums
67,-1.8818131000000013,2.060989652702119,0.3620193558795026,1.4833950444346815,b-mch-p,cyclic_alcohols
68,-2.6820504000000005,-0.4672813200559176,0.44714938119922515,0.5230690059145888,b-mo3-s,aliphatic_carboxylates
69,-2.0042225,-1.1707426536813728,0.3752106031399432,0.48688333782769677,b-mo4-p,aliphatic_carboxylates
70,-2.9587328000000026,-0.8498527002520859,0.36973562968122237,0.38241761634623556,b-mo4-s,aliphatic_carboxylates
71,-1.637711200000001,-1.132121872076823,0.4357856268151349,0.30655081592322325,b-mo3-p,aliphatic_carboxylates
72,-2.019430299999999,0.6541097554836597,0.3823844940582842,0.5881135274563248,b-mp3-s,aliphatic_carboxylates
73,-2.7068953999999996,0.9593897463018948,0.3741116743336406,0.6571288678013106,b-mp4-s,aliphatic_carboxylates
74,-1.334592100000001,-0.5534841970002162,0.3775700417362585,0.4340420787530272,b-mp4-p,aliphatic_carboxylates
75,-1.2353551999999999,0.7502683821912797,0.3936144670365661,0.5700691198597221,b-mp3-p,aliphatic_carboxylates
76,-2.494959099999998,2.6647972711289185,0.3474869797564507,0.3986454015725838,b-oam-s,aliphatic_ammoniums
77,-2.6567135000000013,1.7807164579426171,0.37847087205787716,0.3731458388261394,b-pb3-s,aliphatic_carboxylates
78,-1.8066403000000006,1.7599706183791568,0.3556801240502061,0.8064436739041109,b-pb3-p,aliphatic_carboxylates
79,-1.9879282999999992,2.645278311254515,0.3576183258597495,0.9248673385959291,b-oam-p,aliphatic_ammoniums
80,-3.2668661000000006,-1.4184242445553537,0.3922398871046645,0.8606386380825286,b-pb4-s,aliphatic_carboxylates
81,-2.2376835999999996,-1.5652324562615831,0.381917748861008,1.0799655689993168,b-pha-s,aliphatic_carboxylates
82,-1.8738582999999975,-1.6273869909600762,0.3867604628405546,0.8874385941266943,b-pb4-p,aliphatic_carboxylates
83,-0.9246733999999988,0.12392774188629119,0.36906214855300457,0.6867622620718694,b-pha-p,aliphatic_carboxylates
84,-1.4970534000000013,-0.5421119790371449,0.37689381845779857,1.069877661844901,b-pnt-s,aliphatic_carboxylates
85,-0.8857849,-0.43406234506255714,0.38232576946788455,0.8962836467666808,b-pnt-p,aliphatic_carboxylates
