,mean,sem,ci_low,ci_high
MSE,-3.8607600541519806,0.6064036179019953,-5.011854541096703,-2.64570536788148
MUE,4.2947581826971195,0.45506626859123034,3.4156065831747693,5.200872218442024
R,0.1224453909263718,0.22696423909769312,-0.33013409638081037,0.5668004644558639
R**2,0.06650563958830683,0.09231508966765987,6.637085728666916e-05,0.32884265491044307
RMSE,4.774887522691528,0.4498402420369622,3.9018441153804293,5.666032428305424
Tau,0.21310510822510823,0.17706301830971094,-0.14285714285714285,0.5497835497835497
intercept,-3.1633399620888127,0.5497187103023922,-4.152749821372647,-2.0107232314317507
slope,0.10153012910209949,0.21685844669609572,-0.3842451951757608,0.4621539298359794
