,mean,sem,ci_low,ci_high
MSE,-1.6404419380384923,0.22946817379773668,-2.0951947679535805,-1.1966459973882528
MUE,1.7772195078939346,0.2041487417609607,1.389273680698026,2.187026057707882
R,0.8667058880641275,0.045562424221590014,0.7592988108119464,0.9344352089135479
R**2,0.753255030905976,0.07690752972926188,0.576534684100436,0.8731691596573059
RMSE,2.2139338180541595,0.2247449548270359,1.7726462361361917,2.652936579723184
Tau,0.674591650055371,0.07064962499895519,0.5171650055370985,0.7918050941306755
intercept,-0.6876894792473522,0.3999945376394156,-1.427280838778135,0.15743844165968923
slope,1.3769068947087817,0.12292788079751764,1.148945104493557,1.6340568048875534
