,mean,sem,ci_low,ci_high
MSE,-0.9353709187133935,0.2952619561683284,-1.5059551097530182,-0.35122752840315413
MUE,1.3041980764357584,0.20780880439077504,0.9112231441921912,1.7225628533044872
R,0.7772257055294652,0.09144861407721448,0.5606847639463471,0.9133621570772608
R**2,0.6124426463524184,0.13448418748093535,0.314367404521571,0.8342304299808267
RMSE,1.5733897409408617,0.2214800893278618,1.1427083893628205,2.0096113430391247
Tau,0.5722201169590643,0.10110613428749611,0.3567251461988304,0.7426900584795321
intercept,-0.9259161449078499,0.27390422620376725,-1.4687798991907821,-0.39338556075641024
slope,0.701665362310402,0.12222358831227362,0.46037153655453844,0.9454244882009402
