,mean,sem,ci_low,ci_high
MSE,0.7052412107901642,0.25110169015931677,0.2230243092227197,1.2073100156042669
MUE,0.8869713029605277,0.19224473954081364,0.5430082000353246,1.295247121745385
R,0.7179845109653136,0.1702149567297648,0.29177063969281897,0.927705606176912
R**2,0.5444748894806162,0.20432209765441176,0.08824266756515978,0.8606376917320717
RMSE,1.0675073184673047,0.2296498105628835,0.6600766714006072,1.5812141497833063
Tau,0.4356043636363636,0.17695258374309025,0.018181818181818184,0.7454545454545454
intercept,-0.8408365701425033,0.5789518100963768,-2.085781000032454,0.1634976674819666
slope,0.545238450583245,0.16208496579028742,0.20366070380614928,0.8418334024280553
