,mean,sem,ci_low,ci_high
MSE,0.7477634798025162,0.1852622778429634,0.3853729378541782,1.1093682095219024
MUE,1.5152217286939602,0.12005139987550979,1.285741626934131,1.7561536201877241
R,0.7276715459158062,0.052259146512677906,0.6138330556036087,0.8176940338881585
R**2,0.5322368971297327,0.07483218848715989,0.37679102015166294,0.668623533056289
RMSE,1.8750880219435573,0.1430636300456287,1.6017676641748617,2.1626275084063233
Tau,0.47276088645690834,0.05638078929691297,0.3554035567715458,0.575376196990424
intercept,0.4453798526477241,0.20394477580366654,0.04280322229072242,0.8424382960977165
slope,0.7706352085217026,0.07274836959316044,0.6252647675259884,0.9113504173484995
