,mean,sem,ci_low,ci_high
MSE,-1.7709043165706049,0.12186609020854866,-2.0076966706431634,-1.5301717304951017
MUE,1.847140358509878,0.10788696255895804,1.6354220883477708,2.0586909944033214
R,0.7917409260455714,0.03915941103917305,0.7054403719020023,0.8588813761357947
R**2,0.6283871534484339,0.061263608667527406,0.4976461183092353,0.7376772182729165
RMSE,2.0994783938205313,0.09981812430358578,1.9026439274452474,2.2943075364506575
Tau,0.5844354254445965,0.04471184924373625,0.49165526675786586,0.6673050615595074
intercept,-1.2717440190663993,0.2412954989735971,-1.750253924605723,-0.8055696938643804
slope,1.2609263114524043,0.10471243933100961,1.0544120036357383,1.4648740419532298
