,mean,sem,ci_low,ci_high
MSE,-1.3271939353274216,0.16852681148743845,-1.6594529376128273,-0.9964095002364183
MUE,1.3410889994314834,0.1598889032580224,1.034718190497906,1.6626976285836514
R,0.9130525597729156,0.2128294413585088,-0.006342664380914418,0.9872305384631511
R**2,0.8789613480168481,0.15310666272497328,0.18442827499224382,0.9746241360742433
RMSE,1.4499321317807212,0.16513675858003088,1.1404556757547315,1.7867061644765447
Tau,0.2772917948717948,0.21806772801368826,-0.2051282051282051,0.6410256410256409
intercept,-1.2669543072996228,0.2936394833841705,-1.617310865890554,-0.5502127116488127
slope,1.04149989031934,0.3790058403506807,-0.015583767901365685,1.3656368486936126
