,mean,sem,ci_low,ci_high
MSE,-1.0041198246659708,0.3600580153028414,-1.7316039082245167,-0.31611893434768307
MUE,1.2476742034621247,0.28240357276688527,0.7611934872737915,1.8640423132237935
R,0.8283411160488903,0.13311738396691444,0.47645728409214033,0.973827726450364
R**2,0.7038692424513158,0.18921903069242227,0.22701154356445852,0.9483404408034849
RMSE,1.5155668698549603,0.37355460063364726,0.9129487395237834,2.348976554272524
Tau,0.6374945454545453,0.1566750927269288,0.2727272727272727,0.8909090909090909
intercept,-0.8562798880348554,0.37380611135578834,-1.5324044580766052,-0.06871804146211852
slope,0.8053377550267201,0.171124492068751,0.42350681885900104,1.1077556603756396
