,mean,sem,ci_low,ci_high
MSE,-0.4700619133427274,0.09943426264604255,-0.6720538499157628,-0.28092081715075284
MUE,0.6026851264207476,0.08107623516388386,0.4545698445764834,0.7719238342253274
R,0.7640190948772199,0.0766251255873583,0.5899725904270787,0.8848039171754972
R**2,0.5895965872082847,0.11297875334643771,0.3480676574552376,0.7828779718491041
RMSE,0.79593905846134,0.11516004733460361,0.5857225759689774,1.0342580393460228
Tau,0.5646931118493909,0.0772092239889839,0.3997785160575858,0.7032115171650054
intercept,-1.2546785442974455,0.2948510616111897,-1.8707926067720901,-0.7142558301042752
slope,0.6903117779681043,0.10024850053751602,0.4836726526583227,0.8776512008888838
