,mean,sem,ci_low,ci_high
MSE,0.6933475730929373,0.09641268989050619,0.5059179009197922,0.8845556640269432
MUE,0.6963532255955918,0.09473262333030903,0.5131937875564828,0.885150187789869
R,0.9502324961160892,0.03081271611384786,0.8723099279281166,0.9876435919851568
R**2,0.9038912201493258,0.05656016401889122,0.7609246103619559,0.975439864789343
RMSE,0.7699750877311884,0.09352040009352751,0.5863876547775282,0.952700079209456
Tau,0.7420447251702641,0.10530198141478257,0.5001732201680235,0.9091675835657294
intercept,0.9538527758436465,0.3120979006347197,0.32445242622864967,1.5615718429906913
slope,1.0834555182097996,0.0980247422200645,0.8786963198543698,1.2638546397288635
