,mean,sem,ci_low,ci_high
MSE,1.3711862714827427,0.1426302699327298,1.085801849710428,1.6468095360002168
MUE,1.6154984183880512,0.10904599929575946,1.4039817126386482,1.8320518774182573
R,0.6742835904131048,0.07108408183582995,0.5192385081601801,0.7949334660942994
R**2,0.4597113069908307,0.0935865065517428,0.2696086283564095,0.6319192155166966
RMSE,1.9028796271146258,0.10849118566747337,1.6905621289201038,2.1166513067040325
Tau,0.48769843502051985,0.05390654953156525,0.37783857729138165,0.5879616963064295
intercept,-0.7039228664557788,0.2643054856962785,-1.2426735726278455,-0.21182935497495148
slope,0.4381684136766944,0.059546776463666455,0.3163386508963538,0.5500507333687459
