,mean,sem,ci_low,ci_high
MSE,-0.9311023466116897,0.32630577061396,-1.5878338944732788,-0.30967137527132704
MUE,1.1875666275287018,0.2542886845792115,0.7311330920606728,1.7275564823971719
R,0.7813481230845183,0.20003931897046334,0.10884934277137642,0.9559299744298622
R**2,0.6505206185818665,0.18891530497685124,0.13153168958380673,0.9138021160134769
RMSE,1.4683044696775323,0.31234519591478105,0.8980764862439515,2.099362579348463
Tau,0.2569048717948717,0.22812591234715288,-0.25641025641025633,0.6410256410256409
intercept,-0.8812869579352302,0.5353599316281215,-1.6596938385316098,-0.08564011732131682
slope,0.9863286855119137,0.5690976752544731,0.5837014873153632,1.347755340658244
